,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
231,2013-12-02,2018-12-03,2018-12-04,2019-12-04,0.04315507187748398,0.0537321858127401,0.10479488616232735,0.09388120024422691,0.12213050926317465,0.232399486071305,0.08315843814543226,0.11115620611974258,0.21917166592414858
232,2013-12-03,2018-12-03,2018-12-04,2019-12-04,0.04315507187748398,0.0537321858127401,0.10479488616232735,0.09388120024422691,0.12213050926317465,0.232399486071305,0.08556527396708788,0.116081471029014,0.2321229291594705
233,2013-12-04,2018-12-04,2018-12-06,2019-12-06,0.04996896563968945,0.06205415243234705,0.12295299058411878,0.09742988120137383,0.1265982262257197,0.2429284269181662,0.08983282497968786,0.12246487451664459,0.24963734012125527
234,2013-12-05,2018-12-06,2018-12-07,2019-12-09,0.058823568038591394,0.07369871234473667,0.14435432863660877,0.10801497172215374,0.14261957617815982,0.26797999204945566,0.09712277100353256,0.13219100827617516,0.26450987655245684
235,2013-12-06,2018-12-06,2018-12-07,2019-12-09,0.058823568038591394,0.07369871234473667,0.14435432863660877,0.10801497172215374,0.14261957617815982,0.26797999204945566,0.0970881983390578,0.132137435857738,0.26610953026442163
236,2013-12-09,2018-12-10,2018-12-11,2019-12-11,0.05919272257042405,0.07407643975967511,0.14530265244903992,0.10943832432760935,0.1445045457042597,0.2719992146227321,0.0962805622592267,0.13263711598353195,0.26511203099776415
237,2013-12-10,2018-12-10,2018-12-11,2019-12-11,0.05919272257042405,0.07407643975967511,0.14530265244903992,0.10943832432760935,0.1445045457042597,0.2719992146227321,0.09578251118797819,0.13079470224210168,0.26595829667491555
238,2013-12-11,2018-12-11,2018-12-12,2019-12-12,0.05979987718921584,0.07487091300100411,0.14697034439186868,0.10797126017137333,0.1424480270795404,0.26765139030617935,0.0952273240575643,0.1303346169098928,0.26097329917810524
239,2013-12-12,2018-12-12,2018-12-13,2019-12-13,0.058613992047344035,0.07337699918205606,0.14383645235348436,0.11023523910925118,0.1448363851434935,0.2738266349339917,0.09869542100110029,0.13375015054111225,0.26785142833479997
240,2013-12-13,2018-12-13,2018-12-14,2019-12-16,0.06979864512669032,0.08755698554819609,0.1715889373125779,0.12109924903394267,0.15874058785030778,0.3023939015122291,0.10949065034216116,0.14849140622515425,0.2983634047419465
241,2013-12-16,2018-12-17,2018-12-18,2019-12-18,0.0786374358808651,0.0992157315091085,0.19275671328851318,0.13047254721350843,0.17317797031486715,0.3242643410912953,0.11955406632628313,0.16302408692731057,0.32972690462990706
242,2013-12-17,2018-12-17,2018-12-18,2019-12-18,0.0786374358808651,0.0992157315091085,0.19275671328851318,0.13047254721350843,0.17317797031486715,0.3242643410912953,0.11470699524351242,0.15716307316097994,0.3203588910049573
243,2013-12-18,2018-12-18,2018-12-19,2019-12-19,0.08800063152598245,0.11067169809536449,0.21665985301607457,0.14045082866980604,0.18595943399405682,0.3501337075614566,0.12729086525483285,0.17332657070629254,0.35029167787585874
244,2013-12-19,2018-12-19,2018-12-20,2019-12-20,0.09935711471294596,0.12533506025496946,0.2447763884753354,0.1523650500245963,0.2014888348362206,0.3822334799648512,0.13827643734278766,0.18754093731669347,0.3811008089724147
245,2013-12-20,2018-12-20,2018-12-21,2019-12-23,0.11023640458230224,0.1391804525006446,0.2720454325341504,0.16316460609346112,0.21775031946047166,0.4081387255088602,0.1432626730660935,0.19618920002333037,0.3988202440989032
246,2013-12-23,2018-12-24,2018-12-26,2019-12-26,0.11258556342316153,0.13732597933163485,0.2510196976787824,0.16820749148343714,0.21614836137359464,0.384841531349588,0.14908988240488658,0.19916274218602098,0.3849370910094164
247,2013-12-24,2018-12-24,2018-12-26,2019-12-26,0.11258556342316153,0.13732597933163485,0.2510196976787824,0.16820749148343714,0.21614836137359464,0.384841531349588,0.14601815776773172,0.19373232421003853,0.3724944885638138
248,2013-12-26,2018-12-26,2018-12-27,2019-12-27,0.10769232711710269,0.13089822793030878,0.237974079004811,0.1636258138887307,0.20973438839234035,0.371526434148134,0.14229880761454497,0.18997909665277082,0.360470232470197
249,2013-12-27,2018-12-27,2018-12-28,2019-12-30,0.10600516578472664,0.12906607763610634,0.23413608917179435,0.16230537593208158,0.2085219298433004,0.3683421196139587,0.1405827219169093,0.18635167614673953,0.36339846687040445
250,2013-12-30,2018-12-31,2019-01-02,2020-01-02,0.10697233981647948,0.1302650708533851,0.2365503177999335,0.1640821080663405,0.20911241534794808,0.3716886119633441,0.14084057181434312,0.18753146154169373,0.3629258212014178
251,2013-12-31,2018-12-31,2019-01-02,2020-01-02,0.10697233981647948,0.1302650708533851,0.2365503177999335,0.1640821080663405,0.20911241534794808,0.3716886119633441,0.14599669936031012,0.19271093566820707,0.37213418084592775
252,2014-01-02,2019-01-02,2019-01-03,2020-01-03,0.12042650474299257,0.15230676669830318,0.262214682387824,0.17728927073840456,0.2305301996359612,0.39827348367573223,0.1581665649438031,0.21390924971025257,0.40757163236318256
253,2014-01-03,2019-01-03,2019-01-04,2020-01-06,0.10861740707093712,0.1326820120051215,0.22490439479710325,0.16688042320651397,0.2103614276052293,0.3578583466701972,0.15186556973785592,0.19982632539526868,0.3707987025602684
254,2014-01-06,2019-01-07,2019-01-08,2020-01-08,0.10159783981174073,0.12437878038369986,0.20841413383206447,0.1590050323579304,0.1997771768077783,0.33652921597234237,0.14259537550285661,0.18693040318198131,0.33817436447406457
255,2014-01-07,2019-01-07,2019-01-08,2020-01-08,0.10159783981174073,0.12437878038369986,0.20841413383206447,0.1590050323579304,0.1997771768077783,0.33652921597234237,0.14162960822969656,0.18594600618113877,0.3407480860033923
256,2014-01-08,2019-01-08,2019-01-09,2020-01-09,0.10334645739943712,0.12667522112362808,0.21264524960475978,0.15892885780981664,0.19967104036808436,0.3363232594221291,0.13829385918596154,0.1817828951903203,0.3325254161362898
257,2014-01-09,2019-01-09,2019-01-10,2020-01-10,0.09809326280980366,0.12083235148463894,0.20089432949821803,0.15405514530104292,0.19366391052191406,0.3238833322125821,0.13329723986938757,0.17585868013787895,0.32012743448249303
258,2014-01-10,2019-01-10,2019-01-11,2020-01-13,0.09975924267803027,0.12275920453358703,0.20466377544517197,0.1570650405911656,0.1976939478971706,0.331635420755863,0.1371132285060708,0.17998241535855242,0.32770829970662574
259,2014-01-13,2019-01-14,2019-01-15,2020-01-15,0.10065306864384323,0.12312573774014257,0.20629583116843275,0.1579902800551485,0.19735139080122902,0.33249864921458155,0.13658125360687487,0.17784444937470148,0.32552561047235623
260,2014-01-14,2019-01-14,2019-01-15,2020-01-15,0.10065306864384323,0.12312573774014257,0.20629583116843275,0.1579902800551485,0.19735139080122902,0.33249864921458155,0.1335901943615865,0.173983884744536,0.32150544593108227
261,2014-01-15,2019-01-15,2019-01-16,2020-01-16,0.10225981719252059,0.12529485135557847,0.21028821373066756,0.1610837880850848,0.2015206867473678,0.34060402712005755,0.13911808023047811,0.1813798640294599,0.3360347518337145
262,2014-01-16,2019-01-16,2019-01-17,2020-01-17,0.09971279047151947,0.12202053500445784,0.20426670714488995,0.15763564581229733,0.19669752334952054,0.33123194206968726,0.1392131975723092,0.18345743826923008,0.3315307156016685
263,2014-01-17,2019-01-17,2019-01-18,2020-01-21,0.09001599830606254,0.11013359905271904,0.18172208861730652,0.14983626423469973,0.18684843266617926,0.3109109130466345,0.13276494801723102,0.1742930655356187,0.31055909308292096
264,2014-01-21,2019-01-22,2019-01-23,2020-01-23,0.092913234323292,0.11335739079320221,0.1865454813932476,0.1600291216874685,0.198972676436666,0.33219093884489476,0.13726696398922228,0.1788000984194841,0.32515078386953883
265,2014-01-22,2019-01-22,2019-01-23,2020-01-23,0.092913234323292,0.11335739079320221,0.1865454813932476,0.1600291216874685,0.198972676436666,0.33219093884489476,0.13423513821835664,0.17380269105335727,0.3218263372222125
266,2014-01-23,2019-01-23,2019-01-24,2020-01-24,0.09009045903640481,0.11036261909682996,0.18068858496989046,0.15173143890777505,0.18985646517035398,0.3139227710596592,0.13294150696402243,0.17397614372980705,0.3145514775248325
267,2014-01-24,2019-01-24,2019-01-25,2020-01-27,0.07684976706299228,0.09405345825202113,0.1535582718524085,0.13790263053853075,0.1725050173406649,0.2839085002665072,0.11818277094518631,0.15420419327043436,0.2774011329845104
268,2014-01-27,2019-01-28,2019-01-29,2020-01-29,0.08416449329045785,0.10245961145297153,0.169019319917298,0.13988486705183356,0.17577144185761465,0.28963878152648603,0.12318997864864059,0.16005960896114424,0.2835257343961015
269,2014-01-28,2019-01-28,2019-01-29,2020-01-29,0.08416449329045785,0.10245961145297153,0.169019319917298,0.13988486705183356,0.17577144185761465,0.28963878152648603,0.1231006858093781,0.16018944791185985,0.2931361770766644
270,2014-01-29,2019-01-29,2019-01-30,2020-01-30,0.07783645179209261,0.09380036882071592,0.15369185253015238,0.13505062769501525,0.16886946321966115,0.27682200432595055,0.1206258492321949,0.15830777872847468,0.2807085940863545
271,2014-01-30,2019-01-30,2019-01-31,2020-01-31,0.06552378307167679,0.07819138286663799,0.1302560947875015,0.11726386810168866,0.1450238596151435,0.2400980671936573,0.1030454683813539,0.13383606429609368,0.24071037324088423
272,2014-01-31,2019-01-31,2019-02-01,2020-02-03,0.06682653398263579,0.07979426658103038,0.13309665174438576,0.11961331325430422,0.14814848314430723,0.2458610120160622,0.10508043541574122,0.13588271239019412,0.24093590457681202
273,2014-02-03,2019-02-04,2019-02-05,2020-02-05,0.07499229348583226,0.09072579357370555,0.15266029539691106,0.1254473055915515,0.15655726133939668,0.26150322717467983,0.11540513702249026,0.14943238463266492,0.2674751815791319
274,2014-02-04,2019-02-04,2019-02-05,2020-02-05,0.07499229348583226,0.09072579357370555,0.15266029539691106,0.1254473055915515,0.15655726133939668,0.26150322717467983,0.10881540973602169,0.14244752037059713,0.2583228450686349
275,2014-02-05,2019-02-05,2019-02-06,2020-02-06,0.07702216198002435,0.09302352348651156,0.15712569868199855,0.12758581622256024,0.15861213442174144,0.2663843208225931,0.11342699295996754,0.14841363884396566,0.2674622987837615
276,2014-02-06,2019-02-06,2019-02-07,2020-02-07,0.07658785010024717,0.09248900902337513,0.156259595575286,0.12583589278317986,0.1567127753369362,0.2626720263914333,0.1101503258254091,0.1427441524937416,0.25755902684861987
277,2014-02-07,2019-02-07,2019-02-08,2020-02-10,0.08100914370898997,0.09755443760578651,0.16611309663329585,0.12795107443101084,0.1594938142448455,0.2679089585110881,0.11910038829539746,0.1560635828006257,0.28539446215603664
278,2014-02-10,2019-02-11,2019-02-12,2020-02-12,0.07963353030840671,0.09522732833323176,0.1622630039094364,0.12688758393686467,0.15768171494753289,0.2644941620069322,0.11306941120499558,0.1473767883887249,0.26956337738540137
279,2014-02-11,2019-02-11,2019-02-12,2020-02-12,0.07963353030840671,0.09522732833323176,0.1622630039094364,0.12688758393686467,0.15768171494753289,0.2644941620069322,0.11362068763593877,0.14722418885184538,0.2668142359840368
280,2014-02-12,2019-02-12,2019-02-13,2020-02-13,0.07486955807223049,0.08996068354393821,0.15190071932170243,0.12695033833651073,0.1577608502533031,0.2646430956946313,0.10835003678564112,0.13965615842593862,0.2514805220616558
281,2014-02-13,2019-02-13,2019-02-14,2020-02-14,0.07662592974914904,0.09177634899488003,0.15561258960482666,0.12834422384879413,0.15952756674098842,0.2679726505467656,0.11335898727831724,0.1473969472615865,0.2617111598513695
282,2014-02-14,2019-02-14,2019-02-15,2020-02-18,0.06502698514727381,0.07757270201320948,0.1293863580935547,0.1211061610768632,0.1505272834148277,0.25008441274445836,0.09872190122852828,0.12667613274852654,0.22711651336117591
283,2014-02-18,2019-02-19,2019-02-20,2020-02-20,0.06326329921062362,0.0758919759596828,0.1258182062272132,0.12229887978305191,0.15210690200417976,0.2529299455639972,0.10232072753891722,0.13341654320055396,0.24193533725561484
284,2014-02-19,2019-02-19,2019-02-20,2020-02-20,0.06326329921062362,0.0758919759596828,0.1258182062272132,0.12229887978305191,0.15210690200417976,0.2529299455639972,0.10374226654889414,0.13515060890823657,0.2443986686841993
285,2014-02-20,2019-02-20,2019-02-21,2020-02-21,0.06112192282832002,0.0734362319467508,0.12153588490609703,0.11854844848998161,0.14784314347401029,0.24515138717237084,0.09918586758289102,0.12940929215450178,0.2330588754574145
286,2014-02-21,2019-02-21,2019-02-22,2020-02-24,0.03643495045280293,0.041584115972221954,0.07410127047834429,0.09566113388256998,0.115170767661812,0.20009504797765867,0.08581034042766886,0.10956705354031447,0.20103179591759152
287,2014-02-24,2019-02-25,2019-02-26,2020-02-26,0.016731129934788067,0.01867880137235911,0.03452337283308871,0.07426693420858209,0.08657509323364117,0.15821891381412007,0.06699050958046632,0.08314221060265327,0.16122065965590962
288,2014-02-25,2019-02-25,2019-02-26,2020-02-26,0.016731129934788067,0.01867880137235911,0.03452337283308871,0.07426693420858209,0.08657509323364117,0.15821891381412007,0.05896321232731576,0.07276546827109501,0.1399813367774289
289,2014-02-26,2019-02-26,2019-02-27,2020-02-27,-0.0039243358132410415,-0.004140042576263656,-0.008409397130363318,0.053149298128983266,0.05943418785333769,0.11605316181202906,0.04849377168721096,0.057605618508439864,0.11890633602805664
290,2014-02-27,2019-02-27,2019-02-28,2020-02-28,-0.009128056972122121,-0.00965403686161697,-0.01954933728198796,0.05022225753152917,0.05622966696519603,0.10966578561500416,0.0405279345256202,0.0482227089205782,0.09902145431319082
291,2014-02-28,2019-02-28,2019-03-01,2020-03-02,0.011157186917898397,0.012556961327462512,0.026012128947588815,0.06314727084988786,0.0736416654334948,0.14600456195141093,0.05543910716069034,0.06829128151718132,0.14462871441412983
292,2014-03-03,2019-03-04,2019-03-05,2020-03-05,0.00480360256823394,0.005419682177574971,0.012192542266155402,0.05657249304295661,0.06667893058592089,0.14222420622917298,0.05221647773261983,0.06447054222284614,0.14378364693409493
293,2014-03-04,2019-03-04,2019-03-05,2020-03-05,0.00480360256823394,0.005419682177574971,0.012192542266155402,0.05657249304295661,0.06667893058592089,0.14222420622917298,0.04573348816169279,0.056413336332608165,0.12573027799738073
294,2014-03-05,2019-03-05,2019-03-06,2020-03-06,0.002938677214229223,0.0033198136439701095,0.007451989423660072,0.051120745261487695,0.06012733293782106,0.12861459413922596,0.045828259196955566,0.05708490920174158,0.1273375833823304
295,2014-03-06,2019-03-06,2019-03-07,2020-03-09,-0.023218156133021396,-0.023064473302127558,-0.06368296865566747,0.01989076623586972,0.0203121043001852,0.053988634584658204,0.016197981220402214,0.01793178443813307,0.0484691764581103
296,2014-03-07,2019-03-07,2019-03-08,2020-03-09,-0.022944913785431034,-0.02277506621123843,-0.06283715550020517,0.021163660232388984,0.021568064550273183,0.057411798891183294,0.015758667663736327,0.017690426554949436,0.046331792223749044
297,2014-03-10,2019-03-11,2019-03-12,2020-03-12,-0.053262025879318275,-0.048119928133215445,-0.17038148772094375,-0.02238666391026658,-0.020305632376773207,-0.0711903781173282,-0.022356895504977378,-0.021230357657837044,-0.07326804712596055
298,2014-03-11,2019-03-11,2019-03-12,2020-03-12,-0.053262025879318275,-0.048119928133215445,-0.17038148772094375,-0.02238666391026658,-0.020305632376773207,-0.0711903781173282,-0.022338190852366022,-0.021150590665219363,-0.07379285799412277
299,2014-03-12,2019-03-12,2019-03-13,2020-03-13,-0.02720935963510175,-0.026552808061553364,-0.0979372912215005,-0.0027576058631441753,-0.0026407686801956827,-0.009557962638371647,-0.004266885917921777,-0.00430135871655862,-0.014937578583199837
300,2014-03-13,2019-03-13,2019-03-14,2020-03-16,-0.055220587435862264,-0.0488984993398817,-0.21475818455122347,-0.035498410928224255,-0.030496121851129303,-0.13570534548212432,-0.0345103943843965,-0.030814244310711923,-0.1353341486275302
301,2014-03-14,2019-03-14,2019-03-15,2020-03-16,-0.056578120996843395,-0.050186869971880044,-0.21897861676582955,-0.03663104927143316,-0.03152604526994015,-0.13943920638122365,-0.03445251002457388,-0.03107068196941073,-0.1350723339638089
302,2014-03-17,2019-03-18,2019-03-19,2020-03-19,-0.0554837611957436,-0.04966626572069335,-0.22405477934433396,-0.03423855484203812,-0.02987213892164631,-0.13785323230700253,-0.03098416243604634,-0.028339184575879153,-0.12849026772667918
303,2014-03-18,2019-03-18,2019-03-19,2020-03-19,-0.0554837611957436,-0.04966626572069335,-0.22405477934433396,-0.03423855484203812,-0.02987213892164631,-0.13785323230700253,-0.03140203068476544,-0.02857950823016753,-0.1309444119937459
304,2014-03-19,2019-03-19,2019-03-20,2020-03-20,-0.06367328288488502,-0.05694683103562555,-0.2552541640231826,-0.04500269765107474,-0.0391702601868898,-0.1802308425559845,-0.04387476910145494,-0.039515148165510716,-0.18005509665997269
305,2014-03-20,2019-03-20,2019-03-21,2020-03-23,-0.07181313009194219,-0.06455705459610994,-0.2838932038798433,-0.05525541139372692,-0.04832564308129389,-0.2177664059697521,-0.05335240770574198,-0.048911773957634,-0.2165377880774202
306,2014-03-21,2019-03-21,2019-03-22,2020-03-23,-0.06821166540529183,-0.06109303720185657,-0.27097105441079655,-0.05104302477770343,-0.044455042839627625,-0.20221741244085528,-0.04927966409884634,-0.044494731911972084,-0.19915626080084503
307,2014-03-24,2019-03-25,2019-03-26,2020-03-26,-0.025457025725073704,-0.024840636226042552,-0.12103800648531396,-0.008950820398061271,-0.008503151815956341,-0.04245660339681352,-0.010873370196277807,-0.010698654797199907,-0.05103416586980936
308,2014-03-25,2019-03-25,2019-03-26,2020-03-26,-0.025457025725073704,-0.024840636226042552,-0.12103800648531396,-0.008950820398061271,-0.008503151815956341,-0.04245660339681352,-0.009702782252821786,-0.009561038916586963,-0.04591796227885293
309,2014-03-26,2019-03-26,2019-03-27,2020-03-27,-0.03311397890305813,-0.03231339762243794,-0.1556573164245762,-0.015310424402211377,-0.014560944562329146,-0.07195892269481897,-0.013745285403964119,-0.013551026532749186,-0.06681804543703374
310,2014-03-27,2019-03-27,2019-03-28,2020-03-30,-0.027529606136480315,-0.026995548975529252,-0.13181629698936914,-0.010667829567215197,-0.01018422938825343,-0.050891592467392,-0.008831826495587466,-0.00866048357560712,-0.04245536451453278
311,2014-03-28,2019-03-28,2019-03-29,2020-03-30,-0.02919091881707241,-0.028671003844476253,-0.13888864616913402,-0.012188036140508294,-0.011655174552988258,-0.05780222762727452,-0.01060781368466842,-0.010427801859175266,-0.05114801214015645
312,2014-03-31,2019-04-01,2019-04-02,2020-04-02,-0.038657255036679536,-0.03812525469073866,-0.18204162055072046,-0.02518501063042286,-0.024225897701355577,-0.11767374909944715,-0.025056689743762593,-0.02490528162028314,-0.12177991961295057
313,2014-04-01,2019-04-01,2019-04-02,2020-04-02,-0.038657255036679536,-0.03812525469073866,-0.18204162055072046,-0.02518501063042286,-0.024225897701355577,-0.11767374909944715,-0.024715368557507455,-0.02445593508953052,-0.11838447649066774
314,2014-04-02,2019-04-02,2019-04-03,2020-04-03,-0.04216298542634266,-0.04180918205770108,-0.19702402090395013,-0.029114428115663706,-0.028163139818707893,-0.1348946935751691,-0.02959266111115398,-0.029583176444737944,-0.13958327536983747
315,2014-04-03,2019-04-03,2019-04-04,2020-04-06,-0.02833651144076853,-0.028827681080050033,-0.14040903754708645,-0.013212333948701619,-0.01318704626030937,-0.06559895265054234,-0.011764401914378974,-0.01204732950447909,-0.059748768225886435
316,2014-04-04,2019-04-04,2019-04-05,2020-04-06,-0.028679868716740754,-0.02923446236159143,-0.14172190667939433,-0.014380478146852003,-0.014378923270412965,-0.07103993918171833,-0.014708989616231476,-0.015061910556359111,-0.0742408753748152
317,2014-04-07,2019-04-08,2019-04-09,2020-04-09,-0.01817209349445165,-0.018507034414740307,-0.09296967525143779,-0.0017439544745597264,-0.0017495406623455542,-0.008998334393819685,-0.0016677779006447095,-0.0017129239735544706,-0.008193095695957739
318,2014-04-08,2019-04-08,2019-04-09,2020-04-09,-0.01817209349445165,-0.018507034414740307,-0.09296967525143779,-0.0017439544745597264,-0.0017495406623455542,-0.008998334393819685,-0.0014528704668764763,-0.0014934852585401382,-0.007233027374910264
319,2014-04-09,2019-04-09,2019-04-10,2020-04-13,-0.020800190648752607,-0.02129457984690682,-0.10576035809984509,-0.0066656674991197075,-0.006725147712903413,-0.034019206251987566,-0.00733572126309276,-0.007489319938385256,-0.03815338645912174
320,2014-04-10,2019-04-10,2019-04-11,2020-04-13,-0.020740659014280495,-0.02121293200231427,-0.10527773797440494,-0.007198163290262279,-0.00727657272430689,-0.03661412286663889,-0.008031902816329723,-0.008264063180759597,-0.04118384112286869
321,2014-04-11,2019-04-11,2019-04-12,2020-04-13,-0.022707420652224086,-0.023259141028761397,-0.11439863853682049,-0.00823302390515193,-0.008338175952233778,-0.04168009814027044,-0.008012692007706676,-0.008350151346909,-0.04090649415893981
322,2014-04-14,2019-04-15,2019-04-16,2020-04-16,-0.021692742023975108,-0.02228655731990983,-0.11019611833108113,-0.005713002680080033,-0.005796504767299337,-0.02937846223026403,-0.005991149473905857,-0.006232955113403687,-0.031339488783134126
323,2014-04-15,2019-04-15,2019-04-16,2020-04-16,-0.021692742023975108,-0.02228655731990983,-0.11019611833108113,-0.005713002680080033,-0.005796504767299337,-0.02937846223026403,-0.005464204702804381,-0.005618153449462962,-0.028562557634922752
324,2014-04-16,2019-04-16,2019-04-17,2020-04-17,-0.01612608873425471,-0.016585274080381684,-0.08344375389339548,0.0022492355590301915,0.002283999575539905,0.011869964669644286,0.002937971194208682,0.0031943661687146778,0.015836363715765512
325,2014-04-17,2019-04-17,2019-04-18,2020-04-20,-0.021417352615622,-0.022148841288626663,-0.10953125363091945,-0.0023299263904243738,-0.00237964486180081,-0.012168988114518109,-0.001394305856226475,-0.0013528621415496403,-0.0070214971152710495
326,2014-04-21,2019-04-22,2019-04-23,2020-04-23,-0.022995205596210724,-0.02382653706561445,-0.11783781621316183,-0.006814537176574467,-0.007019126172174495,-0.035450915242589275,-0.004729920770862884,-0.00489484588153782,-0.025154062464012607
327,2014-04-22,2019-04-22,2019-04-23,2020-04-23,-0.022995205596210724,-0.02382653706561445,-0.11783781621316183,-0.006814537176574467,-0.007019126172174495,-0.035450915242589275,-0.005452818992306449,-0.005663115859966219,-0.02985004597495443
328,2014-04-23,2019-04-23,2019-04-24,2020-04-24,-0.020558409015849124,-0.021244532315013654,-0.1060937648015192,-0.004219060281526705,-0.004349631840670723,-0.022118885615051015,-0.003206317830241196,-0.0033477901354793593,-0.016662039857681953
329,2014-04-24,2019-04-24,2019-04-25,2020-04-27,-0.016866981018821187,-0.0173792651004532,-0.08798631000949546,0.000852750017172136,0.0008782682154801334,0.004542359227898848,0.002438713459760693,0.002683000114454254,0.013624527567347975
330,2014-04-25,2019-04-25,2019-04-26,2020-04-27,-0.01746371652962439,-0.018029026887862655,-0.09077801369149868,-0.00014090340726408883,-0.0001453905084379119,-0.0007470052022754853,-0.0007706561497408136,-0.0006532815089075958,-0.003812466841692452
331,2014-04-28,2019-04-29,2019-04-30,2020-04-30,-0.01612716594820976,-0.016785502720639448,-0.0845033296439297,0.0008992893875012888,0.0009314337305729743,0.0048106001108770315,0.0013026602008823882,0.0014101955293644055,0.007327145168916476
332,2014-04-29,2019-04-29,2019-04-30,2020-04-30,-0.01612716594820976,-0.016785502720639448,-0.0845033296439297,0.0008992893875012888,0.0009314337305729743,0.0048106001108770315,0.002303123627424404,0.002568605985588321,0.012824764191490782
333,2014-04-30,2019-04-30,2019-05-01,2020-05-01,-0.019682014456363056,-0.020516476159375033,-0.10240018054671247,-0.0023986697846480106,-0.002487284801444916,-0.012753360554951573,-0.0007419106187125995,-0.0007696570727213739,-0.0037800930615171997
334,2014-05-01,2019-05-01,2019-05-02,2020-05-04,-0.01863778261265642,-0.019355267847698334,-0.09723467414148079,-0.002282280834499772,-0.00236664094891817,-0.012138538601783391,0.0003211727975793895,0.00042122736682562715,0.0007850098677187328
335,2014-05-02,2019-05-02,2019-05-03,2020-05-04,-0.02004290729266909,-0.02085043700084025,-0.10394999931469166,-0.00393415778747265,-0.004086272626901397,-0.020784415121096512,-0.003237467501186265,-0.0034110094173435616,-0.01741438923744578
336,2014-05-05,2019-05-06,2019-05-07,2020-05-07,-0.015295294900085979,-0.0158204829995083,-0.08046185209919027,0.002953572018146106,0.003052149837131863,0.015931020882239844,0.003611201745158522,0.003935384449647496,0.020025790826982123
337,2014-05-06,2019-05-06,2019-05-07,2020-05-07,-0.015295294900085979,-0.0158204829995083,-0.08046185209919027,0.002953572018146106,0.003052149837131863,0.015931020882239844,0.003551162547070123,0.003834629928340616,0.019867029957416196
338,2014-05-07,2019-05-07,2019-05-08,2020-05-08,-0.011847284876275338,-0.01227311173205442,-0.06300261754685293,0.006406735591086122,0.006610573952519607,0.034927166752571355,0.007552490935826366,0.008235018270107721,0.04212842076489464
339,2014-05-08,2019-05-08,2019-05-09,2020-05-11,-0.011690638557543188,-0.012108570925177396,-0.06219400610399785,0.00617531342511597,0.006390229410970843,0.0336447171601629,0.006720636659095772,0.007191840403733737,0.03759960633097919
340,2014-05-09,2019-05-09,2019-05-10,2020-05-11,-0.01251833012588163,-0.012990463112375512,-0.06631541232508084,0.005298105447479028,0.005492799171194061,0.028740648595843025,0.005790248431911746,0.006217182222210097,0.03243482208638716
341,2014-05-12,2019-05-13,2019-05-14,2020-05-14,-0.014105079001398683,-0.014703687541502107,-0.07467911425666729,0.001572443330480052,0.0016365797854168032,0.008479437773661391,0.0019355684605241307,0.0021380672592120433,0.010466021252411499
342,2014-05-13,2019-05-13,2019-05-14,2020-05-14,-0.014105079001398683,-0.014703687541502107,-0.07467911425666729,0.001572443330480052,0.0016365797854168032,0.008479437773661391,0.005796214474568501,0.006306204285561992,0.03169538256158179
343,2014-05-14,2019-05-14,2019-05-15,2020-05-15,-0.014468018100463274,-0.015081060025392347,-0.07652051289900703,0.0019315883978371171,0.0020105416009001077,0.010427076490999877,0.0029417585927959873,0.00331559187504025,0.015915237150825816
344,2014-05-15,2019-05-15,2019-05-16,2020-05-18,-0.009064481192476373,-0.00950282649696107,-0.04892418582157024,0.007748726209282395,0.008121847338417887,0.04279380242502472,0.007876364284563231,0.008560363956774961,0.044127837056928604
345,2014-05-16,2019-05-16,2019-05-17,2020-05-18,-0.008390665395682334,-0.00878230688953188,-0.04528143375931532,0.009085371316254837,0.009500362705513044,0.05024512919837092,0.0077445801287906145,0.008339164291477384,0.04417848664650582
346,2014-05-19,2019-05-20,2019-05-21,2020-05-21,-0.010057221090351221,-0.010573457216511602,-0.05422549131860333,0.008227944526785498,0.00862332986994571,0.04550585621568234,0.007222607256862112,0.007824481876754033,0.04058685123637273
347,2014-05-20,2019-05-20,2019-05-21,2020-05-21,-0.010057221090351221,-0.010573457216511602,-0.05422549131860333,0.008227944526785498,0.00862332986994571,0.04550585621568234,0.009092386866198529,0.009867814495377929,0.05223901277825126
348,2014-05-21,2019-05-21,2019-05-22,2020-05-22,-0.009420286515457675,-0.009894936997025082,-0.05087749128176405,0.009704228386874415,0.01013792738767527,0.05389130481676031,0.010449115014665843,0.011281403384635848,0.05941039826010258
349,2014-05-22,2019-05-22,2019-05-23,2020-05-26,-0.003535339469001703,-0.003702189784003933,-0.019433196581351134,0.015091400553009709,0.015702770126965738,0.08510299433534359,0.014738146357279911,0.01578003946579164,0.08489447908095864
350,2014-05-23,2019-05-23,2019-05-24,2020-05-26,-0.004215585357048746,-0.004423059871383482,-0.02308243751676066,0.014445590829273734,0.015059574316695136,0.08114991774951082,0.01602696386166778,0.01725488809154632,0.09150217057967405
351,2014-05-27,2019-05-28,2019-05-29,2020-05-29,0.001828590690522271,0.0019138638569384774,0.010216310931553748,0.02159844155766113,0.022374299422961277,0.1241341272478425,0.021845064201573186,0.023304701817975997,0.12997985825376804
