Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,scaled,metric,portfolio,sharpe,sortino,return,silhouette,db,ch,min_mult,p25_mult,p50_mult,p75_mult,max_mult,mean_mult,min_preturn,p25_preturn,p50_preturn,p75_preturn,max_preturn,mean_preturn,k
2013-01-02,2020-01-02,2020-01-03,2021-01-04,0.0091680194697425,0.0101495457070873,0.055492103264846,0.0286351953602161,0.0306515836980341,0.1770112881969164,0.0304367970849892,0.0337323722300059,0.1910680948325206,False,,"['EXR', 'LMT', 'TDY', 'CF', 'PEP', 'MKTX', 'LUV', 'AMCR', 'ODFL', 'NEE', 'JPM', 'NFLX', 'AMT', 'CBOE', 'CTAS', 'NVDA', 'VLO', 'ELV', 'CME', 'FANG', 'PGR', 'HAS', 'CPRT', 'MPWR', 'KDP', 'IEX', 'HII', 'SYY', 'WM', 'GPN']",0.020683050441472572,0.022399533377571074,0.12328925729658478,0.17189869870028412,1.752485655020721,73.61913363903898,-0.502805811747619,0.3619269493647444,1.1299240966623356,2.544626675869079,209.73113767919966,4.200836040278632,-0.3315185482193228,-0.05579772713102384,0.02233230146933452,0.06819498646574984,0.1875439064456586,0.002805293107516725,30
2013-01-03,2020-01-03,2020-01-06,2021-01-06,0.0120960743793458,0.0133752377110165,0.074068610302943,0.031835449089247,0.0340356956708414,0.1992427569466249,0.0318627589407327,0.0355913096499811,0.2058025633563196,False,,"['BX', 'EXR', 'DPZ', 'UNH', 'TDY', 'SYY', 'FANG', 'MKTX', 'NEE', 'ARE', 'IEX', 'ZBRA', 'ODFL', 'AMCR', 'TDG', 'LMT', 'NRG', 'NFLX', 'CTAS', 'BR', 'JPM', 'ELV', 'AMT', 'LUV', 'PGR', 'HII', 'KDP', 'AVGO', 'CSX', 'DHI']",0.025865616225653636,0.02734868107859471,0.15387886283662422,0.1795621613162635,1.6662897265028573,75.06707922470916,-0.03323393981819748,0.4151728123300529,1.1296687164921313,2.504618266425942,125.46648861464021,3.0618438378380874,-0.3323126832629817,-0.05610443189393896,0.02201262938065603,0.06952412842699822,0.1911251795835302,0.003052538417584247,30
2013-01-04,2020-01-06,2020-01-07,2021-01-07,0.0139610083806508,0.0153900311289007,0.0859739263363517,0.0342090556767306,0.0365103883165587,0.2157351716696882,0.032362010889838,0.0358438686958333,0.2114759054191113,False,,"['NVDA', 'TDY', 'ATO', 'ELV', 'MKTX', 'FANG', 'GL', 'KDP', 'EXR', 'UNH', 'TDG', 'DPZ', 'CTAS', 'CBOE', 'BR', 'ODFL', 'PGR', 'BBY', 'AMCR', 'WM', 'MPWR', 'VLO', 'LMT', 'DHI', 'HII', 'ARE', 'NEE', 'AMT', 'OKE', 'AVGO']",0.021153318869709517,0.022662327774049338,0.12986692270680633,0.16723807794877107,1.7035774237999672,73.88246841293883,-0.33400737281418197,0.33338559546665675,1.1376303221710196,2.3308472471991064,867.2778537781023,6.50149894284361,-0.3317809778350744,-0.056168398058393146,0.02485127557743528,0.07168909574603874,0.20701149938639515,0.004662921283762941,30
2013-01-07,2020-01-07,2020-01-08,2021-01-08,0.0133187628720504,0.0146806605814245,0.0818533138064476,0.0342261562759092,0.0365287265832816,0.2158544642009224,0.0342126734319133,0.0378482125301547,0.2231974990919865,False,,"['NVDA', 'TDY', 'ATO', 'CME', 'MKTX', 'FANG', 'JPM', 'SYY', 'EXR', 'TFX', 'LMT', 'DPZ', 'CTAS', 'CBOE', 'BR', 'ODFL', 'PGR', 'BBY', 'AMCR', 'WM', 'ARE', 'NEE', 'NRG', 'HII', 'KDP', 'BA', 'AVGO', 'IEX', 'AMT', 'UNH']",0.013550076800133733,0.014454946743367707,0.07776361497773028,0.15952767759381786,1.77618978577415,74.17174386816,-0.24540858006018587,0.3956578775770417,1.095251301311253,2.543949503917028,44.572852736268686,2.5045729839428867,-0.334284611249106,-0.05889210516564821,0.021011438917838753,0.0684268208026443,0.206722085263187,0.001728874798821961,30
2013-01-08,2020-01-08,2020-01-09,2021-01-11,0.011590888425985,0.0128105741247113,0.0708566536756911,0.0328407292019701,0.0351476999241239,0.2062621832428969,0.0340647736100385,0.0379607307414853,0.2231030967867931,False,,"['NVDA', 'AVY', 'ATO', 'DHR', 'JPM', 'MKTX', 'OKE', 'TDG', 'EXR', 'UNH', 'ODFL', 'ORLY', 'FANG', 'DXCM', 'WM', 'CSX', 'SYY', 'TDY', 'DPZ', 'ELV', 'AVGO', 'PGR', 'CTAS', 'HII', 'ARE', 'POOL', 'AMT', 'AMCR', 'KDP', 'NEE']",0.026325884825005513,0.02751148434232872,0.16079181692403582,0.17187794213418667,1.711942665528885,75.28700301463482,0.05543074094067,0.4129810745516758,1.1921126438335676,2.608655482499744,25.116443060574163,2.2085083018346796,-0.3379656998004871,-0.0636919439500997,0.015548572365816676,0.0634730132278099,0.20004948774205147,-0.003016755624542694,30
2013-01-09,2020-01-09,2020-01-10,2021-01-11,0.0123966044631127,0.0136825209985543,0.075802712740475,0.0331231553887655,0.0354324383586618,0.2077554201849896,0.0342384050726165,0.0380714969558835,0.2181916058541607,False,,"['NVDA', 'HD', 'ATO', 'COST', 'JPM', 'MKTX', 'OKE', 'TDG', 'EXR', 'UNH', 'ODFL', 'ORLY', 'FANG', 'DXCM', 'LMT', 'CSX', 'SYY', 'TDY', 'DPZ', 'ELV', 'AVGO', 'PGR', 'CTAS', 'HII', 'ARE', 'POOL', 'AMT', 'AMCR', 'KDP', 'NEE']",0.023351648063651944,0.024497509262334072,0.13797326248874459,0.17296579528641343,1.720441760832309,75.45394770290315,0.03939249902822605,0.37028876664984944,1.1176297451096748,2.4419898348575177,205.13658448431138,2.7907583707641175,-0.3371172097062598,-0.06289649024667353,0.01719845405862725,0.06532893612023408,0.20158751998996483,-0.0017458820555344837,30
2013-01-10,2020-01-10,2020-01-13,2021-01-13,0.0121663319101354,0.0134298449682076,0.0744946254867263,0.0315109876537523,0.0337391862399576,0.1971147334600299,0.0306645474410683,0.0340266144138439,0.1970467380004244,False,,"['NVDA', 'AVY', 'ATO', 'COST', 'JPM', 'MKTX', 'OKE', 'GPN', 'EXR', 'TDG', 'ODFL', 'ORLY', 'FANG', 'DXCM', 'LMT', 'CSX', 'SYY', 'TDY', 'DPZ', 'ELV', 'AVGO', 'PGR', 'CTAS', 'CPRT', 'ARE', 'POOL', 'AMT', 'AMCR', 'KDP', 'NEE']",0.024601472812467037,0.025679205510680817,0.14643527521687696,0.17096292099760607,1.7199203422493696,75.23707955107918,-1.1474888682922126,0.2993032196728396,0.9657777160899215,2.312156182523909,38.89676696444224,1.8795682542772865,-0.34145069674952877,-0.07045646588692184,0.010894723014312362,0.06329109178382321,0.19373233951843263,-0.007254355792199575,30
2013-01-11,2020-01-13,2020-01-14,2021-01-14,0.0115988228795583,0.0128379967325497,0.070900933387082,0.0310185695677716,0.0332425403648283,0.1937646351324411,0.0308200791435967,0.0342127874506455,0.1978451849513195,False,,"['NVDA', 'AVY', 'ATO', 'COST', 'JPM', 'MKTX', 'OKE', 'TDG', 'EXR', 'UNH', 'ODFL', 'ORLY', 'FANG', 'DXCM', 'LMT', 'CSX', 'SYY', 'TDY', 'DPZ', 'ELV', 'AVGO', 'PGR', 'CTAS', 'HII', 'ARE', 'POOL', 'AMT', 'AMCR', 'KDP', 'NEE']",0.019892247956501175,0.021219828838815145,0.116093773244351,0.17213193372192084,1.712608136134578,75.37774682398863,-0.1090058713898846,0.32900955297290146,1.0130905140156605,2.3654768517295635,26.87595842605496,1.9135600402420851,-0.3413410770638306,-0.07007361993565353,0.0110629928177482,0.06346808329336046,0.19393104379648723,-0.006140591810678614,30
2013-01-14,2020-01-14,2020-01-15,2021-01-15,0.010097568021139,0.0112163392563838,0.0614545469958468,0.0295652970360979,0.0317928441144364,0.1839114070537686,0.0292681409100248,0.0324470906142784,0.1866162302056669,False,,"['NVDA', 'AVY', 'ATO', 'COST', 'JPM', 'MKTX', 'OKE', 'TDG', 'EXR', 'UNH', 'ODFL', 'ORLY', 'FANG', 'DXCM', 'LMT', 'CSX', 'SYY', 'TDY', 'DPZ', 'ELV', 'AVGO', 'PGR', 'CTAS', 'HII', 'ARE', 'POOL', 'AMT', 'AMCR', 'KDP', 'NEE']",0.017569597147892704,0.018797522112941025,0.10184321455024913,0.17204434138341787,1.712549181647722,75.34434804946757,-0.2130138444877087,0.30479002648436754,0.9751886401971684,2.538593928787286,57.74073943702371,2.0874613130699466,-0.34398844395641154,-0.07381129997822482,0.007631295597147685,0.06315990109103128,0.18913224215985053,-0.009433029031255617,30
2013-01-15,2020-01-15,2020-01-16,2021-01-19,0.0091849193407787,0.0102000663884062,0.0557341434810503,0.0296123891753581,0.0318439537736208,0.1842327621415857,0.0297615562788699,0.0329857579853175,0.1921118031897302,False,,"['ATO', 'LMT', 'TDY', 'FSLR', 'MKTX', 'CPRT', 'KDP', 'EXR', 'JPM', 'ODFL', 'NEE', 'OKE', 'TDG', 'CBOE', 'XYL', 'AMCR', 'ARE', 'FANG', 'PEP', 'AVGO', 'BR', 'GL', 'NVR', 'CTAS', 'AMT', 'ZBRA', 'UNH', 'ELV', 'SYY', 'PGR']",0.01115837206809534,0.012646936355503091,0.08279637721525791,0.16193717432261678,1.633005438514706,74.43623623052619,-0.21892757219542316,0.33184789499926626,0.9902611285724497,2.4963832806806088,90.28805949759918,2.5122182267030806,-0.3487235635731608,-0.07930414949408351,0.000696564423542858,0.05550628959572642,0.18054903450918225,-0.015679664482960456,30
