Start,End,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,scaled,metric,portfolio,sharpe,sortino,return,silhouette,db,ch,min_mult,p25_mult,p50_mult,p75_mult,max_mult,mean_mult,min_preturn,p25_preturn,p50_preturn,p75_preturn,max_preturn,mean_preturn,k,volatility,mean_return
2013-01-02,2018-01-02,2019-01-03,-0.0327209353622547,-0.0403143265110987,-0.0897358956748418,-0.0371188337641987,-0.0464068198595597,-0.0916161668266089,-0.0285509671884224,-0.0364910562247105,-0.0752461487481426,False,,"['FI', 'MCD', 'AVGO', 'EXR', 'HD', 'ATO', 'GL', 'STZ', 'OKE', 'ALGN', 'ROL', 'BR', 'DD', 'MO', 'PNC', 'LYV', 'GD', 'UNH', 'FANG', 'NFLX', 'ELV', 'MKTX', 'AMCR', 'NOC', 'LUV', 'NVDA', 'HII', 'ITW', 'DLR', 'ROST']",-0.4415802277349624,-0.5497035741767348,-0.0747093518079499,0.1631656218957006,1.7560572744986431,63.08391671777595,-38.020744906954114,-0.3366382985737221,0.3333507481063038,1.225274583996958,453.1485678195498,3.398165304320348,-0.1252478832106082,0.0015981257909751,0.0232637334774407,0.0418650919167918,0.0735861846694625,0.0210880029939818,30,0.176540351593024,-0.07795672866085787
2013-01-03,2018-01-03,2019-01-04,-0.0232077204263826,-0.0290390391012905,-0.0654820392497017,-0.0256411906331492,-0.032619083828391,-0.0653095587495813,-0.0209651086080289,-0.0269332012814565,-0.0571118607186084,False,,"['NVDA', 'BR', 'AWK', 'NVR', 'DD', 'EXR', 'PNC', 'LUV', 'PEP', 'HII', 'STZ', 'LYV', 'TFX', 'CI', 'AOS', 'CSX', 'NOC', 'CBOE', 'AMCR', 'MO', 'UNH', 'ITW', 'NRG', 'DLR', 'AVGO', 'NFLX', 'FANG', 'WM', 'EOG', 'ATO']",-1.0351156808425885,-1.4244587081009275,-0.1961698263952333,0.1443338725417445,1.770975570724312,63.0033942023566,-59.81489153328597,-0.2274045795329384,0.4704482174452727,1.3246717769808904,105.39274560057557,1.6831075699049736,-0.1267959061200225,-0.0065298574119472,0.0175018127168355,0.0392210430370811,0.0716862909999292,0.016605320545457,30,0.21179975543947765,-0.21923724805402867
2013-01-04,2018-01-04,2019-01-07,-0.0248009784865612,-0.031004198468276,-0.0697552442827984,-0.0250462819535568,-0.031877357145694,-0.0638729656132339,-0.0210646979695476,-0.0276409150558413,-0.0580395142847458,False,,"['NVDA', 'FI', 'ATO', 'DPZ', 'ODFL', 'MKTX', 'PNC', 'GPN', 'NEM', 'CBOE', 'ARE', 'EOG', 'ADBE', 'MO', 'UNH', 'LYV', 'LMT', 'NOC', 'STZ', 'GD', 'WM', 'EXR', 'CI', 'HII', 'FANG', 'JKHY', 'PEP', 'AMCR', 'AVGO', 'ITW']",-0.4019574991447126,-0.48470560867222706,-0.0619335602912351,0.1516049808032328,1.7186584327112864,63.36799966384248,-42.14699894478738,-0.1969838832119398,0.4366254622894388,1.0655180825215138,163.32206142711834,1.453942260342954,-0.133329484640642,-0.0160126670987187,0.0058540764141883,0.0306934801046974,0.0636676083336499,0.0061598863950346,30,0.1596915606832336,-0.06418922036674869
2013-01-07,2018-01-08,2019-01-09,-0.0209486371786792,-0.026218184103114,-0.0593513536802761,-0.0215998359679254,-0.0275466296361259,-0.0554409225073109,-0.0155022381703902,-0.0202652472116248,-0.0429247381456687,False,,"['ITW', 'HII', 'STZ', 'EIX', 'EA', 'ROL', 'PGR', 'EXR', 'NVDA', 'PSX', 'MO', 'PNC', 'FANG', 'HUM', 'AMCR', 'NOC', 'NSC', 'LUV', 'ATO', 'HD', 'AVGO', 'UNH', 'AWK', 'BR', 'ELV', 'CBOE', 'NRG', 'DLR', 'BA', 'MU']",-0.3595270652220595,-0.4587338460729836,-0.0577765525072674,0.1505524316903599,1.7690809111191832,62.80665570777951,-395.1624906684706,-0.2956297755798815,0.3182690427638998,0.9131762698457708,23.737034983767185,-1.9176087496087375,-0.1389707857678998,-0.0165126432686133,0.0051837576690065,0.0251305778922225,0.0567440206823126,0.0038805193363581,30,0.16619035339732172,-0.059749930025156
2013-01-09,2018-01-09,2019-01-10,-0.0189595330519311,-0.0237214766730424,-0.0538926991657168,-0.0163366441943622,-0.0207677100855724,-0.0422501929339977,-0.0134524762207139,-0.0178334573639973,-0.0384699875615861,False,,"['LHX', 'CI', 'ATO', 'FDX', 'ARE', 'BR', 'PNC', 'LMT', 'NFLX', 'FANG', 'NVDA', 'LYV', 'STZ', 'HII', 'CBOE', 'MO', 'ADBE', 'HD', 'LYB', 'DLR', 'UNH', 'AVGO', 'NOC', 'MAS', 'AMCR', 'EXR', 'ITW', 'NRG', 'ABBV', 'CME']",-0.2775982681212653,-0.34325959027849656,-0.0491498052203048,0.1618929973966287,1.7613696443754354,63.07002385739085,-39.38189172919189,-0.0950557675687968,0.4629257221612001,1.1238373849111571,19.49008002963945,0.6900327174758181,-0.133938959348009,-0.0198871980116019,0.0024256986291566,0.0289016398445121,0.0629195979965772,0.0019906846673773,30,0.18227615367314184,-0.05059954457946979
2013-01-10,2018-01-10,2019-01-11,-0.0218293278026309,-0.0272944665382542,-0.0617320777604724,-0.0189312298491241,-0.0240389243005023,-0.0487405066014952,-0.0153856859642383,-0.0199697402131714,-0.0423219247548399,False,,"['TXN', 'CI', 'ARE', 'LYV', 'AWK', 'NVDA', 'OKE', 'BDX', 'TSN', 'NSC', 'BR', 'NOC', 'PNC', 'BBY', 'LMT', 'EXR', 'AMCR', 'FANG', 'MO', 'DRI', 'ITW', 'ADBE', 'CBOE', 'NFLX', 'MCD', 'JKHY', 'NEM', 'HII', 'UNH', 'AVGO']",-0.044805753610088025,-0.05496147831944369,-0.0080894943266957,0.156681175679042,1.7361117046288472,63.48052354585764,-14.77615912188416,-0.0734810827030614,0.3920932851736988,1.175147719093356,73.41726117430696,1.000965224209489,-0.1406156094626686,-0.0281873682142358,-0.0053319585391996,0.0207454583256479,0.0547253230866988,-0.0060665630170915,30,0.1820023388036373,-0.008154751948895537
2013-01-11,2018-01-11,2019-01-14,-0.0261358869356248,-0.0327352620665501,-0.0733765727998287,-0.0235216565546355,-0.0299765672595988,-0.0601822714383798,-0.0205797148341228,-0.026870061638534,-0.0574028108096625,False,,"['NVDA', 'CTAS', 'AWK', 'DPZ', 'ODFL', 'LUV', 'PNC', 'CBOE', 'PEP', 'HII', 'NRG', 'FANG', 'NOC', 'STZ', 'ITW', 'AVGO', 'UNH', 'BR', 'AMCR', 'NFLX', 'CI', 'DLR', 'ADBE', 'TFX', 'EXR', 'ATO', 'MKTX', 'EA', 'EOG', 'MO']",-0.12412090694648518,-0.15548240932025095,-0.0214076852800746,0.1554346627062512,1.6953706403970803,63.819695586665325,-54.88655874827344,0.0136818326561542,0.4027331482948932,1.0595533737962437,53.43670457092267,0.7985800636641548,-0.1460348707945925,-0.0353739260565288,-0.0118409366354917,0.014193550447907,0.0480742456152651,-0.0134605805005401,30,0.17504197951033215,-0.021726369250530505
2013-01-14,2018-01-16,2019-01-17,-0.0236881398416843,-0.0295819482087381,-0.0668392613295442,-0.0190547470675667,-0.0241730170431959,-0.0491536882638073,-0.014205448268169,-0.0185228838475053,-0.0387464134064317,False,,"['HD', 'ARE', 'CI', 'DD', 'MO', 'BR', 'ATO', 'VLO', 'PNC', 'STZ', 'ODFL', 'OKE', 'AMCR', 'CBOE', 'MKTX', 'BDX', 'NOC', 'LMT', 'UNH', 'ITW', 'AVGO', 'FANG', 'NFLX', 'CTAS', 'HII', 'NVDA', 'EXR', 'NEE', 'DLR', 'CME']",-0.16713233510019032,-0.2066977683719839,-0.0276126641265567,0.152654719590834,1.7341558825508758,64.04340545507871,-5.762240237029438,0.0764745700238071,0.4162284741309669,1.0178648802746344,87.73766389412097,1.2960563839846595,-0.1527738331091615,-0.0452415372154977,-0.0219850651605155,0.0054294444942497,0.039803494735023,-0.0226100589356709,30,0.16753825754591825,-0.0280010602022664
2013-01-17,2018-01-17,2019-01-18,-0.0176628887329933,-0.0220536982034235,-0.0504062759292218,-0.0133919021686842,-0.0170031740765866,-0.0349014526762461,-0.0099323978559973,-0.0130203746933363,-0.0275728637290606,False,,"['ADBE', 'CI', 'NEE', 'XYL', 'ARE', 'NOC', 'PNC', 'LMT', 'NFLX', 'MO', 'FANG', 'LYV', 'ABBV', 'AMCR', 'EXR', 'TXN', 'AVGO', 'DRI', 'EOG', 'DLR', 'BA', 'HD', 'STZ', 'ATO', 'NVDA', 'SBAC', 'LUV', 'WM', 'UNH', 'ITW']",0.043150619795597145,0.05448036852475258,0.0080765128028547,0.1566281811094375,1.7222729012762594,64.41474272610732,-16.1759901322401,0.06268321794271,0.4121699512153132,0.9743901802895756,42.87080226162959,1.3306335565920062,-0.1508304845759331,-0.0426703848052048,-0.0197150621389542,0.0081599947687527,0.0421885728585596,-0.020134316751172,30,0.18641846548177796,0.008044072326882852
2013-01-18,2018-01-18,2019-01-22,-0.0225215338565627,-0.0282867818057395,-0.0639482239534409,-0.0213577346238397,-0.0272454283897331,-0.0551917733306163,-0.0125953108813263,-0.016620614352579,-0.035734432117318,False,,"['FI', 'NVDA', 'ATO', 'HPQ', 'NOC', 'PNC', 'ARE', 'PEP', 'LYB', 'DRI', 'ODFL', 'AOS', 'FANG', 'STZ', 'UNH', 'CTAS', 'HII', 'ITW', 'AVGO', 'MO', 'NEE', 'COR', 'EXR', 'ABBV', 'AMCR', 'CI', 'MKTX', 'LUV', 'MCD', 'BR']",-0.4635126084217436,-0.5696843737681219,-0.0675117472990586,0.1491539673465564,1.7356470009793543,63.82920584787856,-32.537080842258746,-0.0371318121125984,0.304439988924014,0.7660779467234375,70.50063466832549,1.001993774783282,-0.1574602399561023,-0.0486485978236043,-0.0253631333145077,0.0006071612005121,0.0342515858808148,-0.0265334326883171,30,0.15080220885741186,-0.06989872518325953
